Id,Name,Team,Type
1000093344.0,"Estes, Caleb",CHA_FOR,Batter
703507.0,"Estes, Caleb",CHA_FOR,Batter
1000355501.0,"Estes, Evan",CLE_CLE2,Batter
1000301839.0,"Estes, Hayden",NJI_HIG,Batter
1000301839.0,"Estes, Hayden",NJI_HIG,Pitcher
10107208.0,"Estes, Jace",FLO_SEM,Batter
1000098753.0,"Estes, Parker",MUR_RAC,Batter
1000169230.0,"Estes, Wes",WOF_TER,Pitcher
1000116169.0,"Estrada, Danny",VCU_RAM,Batter
1000365642.0,"Estrada, Diego",TJC_APA,Pitcher
823951.0,"Estrada, Frank",FUL_COL,Batter
1000395054.0,"Estrada, Jacob",UNI_THE1,Pitcher
1000080834.0,"Estrada, Justin",CAL_HIG,Pitcher
1000393997.0,"Estrada, Luke",WHI_COL1,Pitcher
1000292143.0,"Estrada, Mason",MAS_INS,Pitcher
1000399896.0,"Estrada, Nathan",HOP_INT,Batter
1000317539.0,"Estrada, Yahir",IOW_LAK,Pitcher
1000091396.0,"Estrella, Andrew",UCF_KNI,Batter
1000275240.0,"Estrella, Emil",IND_SYC,Batter
1000123388.0,"Estrella, Noah",NMS_AGG,Pitcher
10032612.0,"Estridge, Carson",WES_MOU,Pitcher
10111209.0,"Estridge, Gaines",AIR_FOR,Pitcher
1000322550.0,"Estridge, Gaines",AIR_FOR,Pitcher
1000249740.0,"Estridge, Gaines",AIR_FOR,Pitcher
1000270795.0,"Etchison, Evan",GRA_COL,Pitcher
1000138091.0,"Etheridge, JT",LOU_CAJ,Pitcher
10033743.0,"Ethier, Kaden",MON_COL,Batter
1000164357.0,"Etwaru, Kai",NOF_OSP,Pitcher
1000301512.0,"Etwaru, Kieran",DEL_HOR,Pitcher
1000092874.0,"Etzel, Matthew",SOU_GOL,Batter
1000138114.0,"Eubanks, Cason",TRO_TRJ,Batter
1000338479.0,"Eubanks, Matthew",DOR_UNI,Pitcher
1000356853.0,"Eudy, Kade",TCU_HFG,Pitcher
1000076695.0,"Euler, Adam",SOU_IND16,Batter
1000123173.0,"Eurey, Brett",APP_MOU,Batter
,"Eurey, Brett",APP_MOU,Batter
1000099512.0,"Euson, Rijnaldo",FRA_MAR1,Pitcher
1000099512.0,"Euson, Rijnaldo",FRA_MAR1,Batter
10295731.0,"Evangelista, Jase",WAS_HUS,Pitcher
822533.0,"Evangelista, Jase",WAS_HUS,Pitcher
1000155488.0,"Evaniew, Isaac",ORE_DUC,Pitcher
1000127884.0,"Evans Jr, Jarvis",GEO_BUL,Pitcher
1000123436.0,"Evans, Aiden",UNC_SEA,Batter
823977.0,"Evans, Aiden",UNC_SEA,Batter
10034330.0,"Evans, Aiden",UNC_SEA,Batter
1000191326.0,"Evans, Andrew",KAN_WIL,Pitcher
10288815.0,"Evans, Austin",TUS_TUS,Batter
1000054113.0,"Evans, Blake",GEO_EAG,Batter
1000378299.0,"Evans, Brayden",LAM_CAR,Batter
10107717.0,"Evans, Brayden",LAM_CAR,Batter
1000123662.0,"Evans, Cade",NIC_COL,Pitcher
1000276380.0,"Evans, Carson",POM_COL,Batter
815786.0,"Evans, Casan",LSU_TIG,Pitcher
1000390885.0,"Evans, Cayden",COL_CUG,Batter
1000085426.0,"Evans, Chad",KIN_UNI,Batter
813602.0,"Evans, Charlie",APP_MOU,Batter
10064250.0,"Evans, Charlie",WIN_EAG,Batter
1000242870.0,"Evans, Charlie",WIN_EAG,Batter
1000078693.0,"Evans, Cole",NEB,Batter
1000236685.0,"Evans, Cole",NEB,Batter
81871.0,"Evans, Cole",NEB,Batter
1000187491.0,"Evans, Connor",KEN_OWL,Batter
1000051124.0,"Evans, Donye",CHA_FOR,Pitcher
10300636.0,"Evans, Drew",PUR_FOR,Pitcher
10107180.0,"Evans, Eli",ETS_BUC,Batter
1000110990.0,"Evans, Jacob",LON_DIR,Batter
1000280659.0,"Evans, Jalen",WIN_BUL,Batter
,"Evans, Jared",EIU_PAN,Batter
1000119440.0,"Evans, Jared",EIU_PAN,Batter
702659.0,"Evans, Jarvis",SOU_GAM,Pitcher
1000231699.0,"Evans, Jimmy",DUK_BLU,Batter
814454.0,"Evans, Jimmy",DUK_BLU,Batter
1000226141.0,"Evans, Jonathan",SOU_JAG,Batter
830197.0,"Evans, Jordan",MIS_COL1,Batter
10002161.0,"Evans, Joshua",GIT_YEL,Pitcher
815726.0,"Evans, Joshua",GIT_YEL,Pitcher
10033854.0,"Evans, Karson",LOU_BUL,Batter
1000150633.0,"Evans, Karson",NEW_PRI,Batter
10031617.0,"Evans, Lane",UNI_COL,Pitcher
1000079153.0,"Evans, Logan",PIT_PAN,Pitcher
1000267918.0,"Evans, Mack",CSI_EAG,Batter
,"Evans, Matthew",BRE_TOR,Pitcher
10015593.0,"Evans, Merritt",MON_COL,Pitcher
702658.0,"Evans, Rob",MIA_HUR,Pitcher
702658.0,"Evans, Robert",MIA_HUR,Pitcher
1000013091.0,"Evans, Ronald",UNC_SEA,Batter
1000305921.0,"Evans, Ryan",UNI_COL,Pitcher
1000164935.0,"Evans, Rylan",PAC_TIG,Batter
10064933.0,"Evans, Tate",YAL_BUL,Pitcher
695533.0,"Evans, Ty",FLA_GAT,Batter
1000093793.0,"Evans, Ty",FLA_GAT,Batter
10145198.0,"Evans, Zach",EC,Pitcher
10081822.0,"Evasco, AJ",KAN_WIL,Batter
1000303736.0,"Evatt, Nolan",SOU_WES1,Batter
1000167996.0,"Everett, JD",UNC_SEA,Pitcher
1000238712.0,"Everett, Tanner",BRY_COL,Pitcher
1000215736.0,"Everette, Carson",CHO_UNI,Pitcher
1000093467.0,"Everitt, Griffin",NEB,Batter
1000136308.0,"Evers, Aaron",ASU_RED,Pitcher
1000256266.0,"Evers, Aaron",OAK_GOL,Pitcher
1000114095.0,"Evers, Stone",KAN_JAY,Pitcher
1000147741.0,"Evilsizor, Cole",USC_PAC,Pitcher
1000049442.0,"Ewald, Tim",HBU_HUS,Pitcher
10091945.0,"Ewaldsen, Collin",MER_BEA,Batter
10091945.0,"Ewaldsen, Collin",MER_BEA,Pitcher
10089486.0,"Ewanowski, Wyatt",HIG_PAN,Batter
1000013082.0,"Ewell, Kendal",UIC_FLA,Batter
1000050486.0,"Ewell, Kendal",KEN_WIL,Batter
1000084677.0,"Ewing, Christopher",WIN_EAG,Batter
1000098908.0,"Ewing, Reece",SOU_GOL,Batter
1000091207.0,"Ewles, Henry",MIC_MIC,Batter
822093.0,"Exi, Guershon",ALC_BRA,Pitcher
,"Exi, Guershon",ALC_BRA,Pitcher
811107.0,"Exum, Jacob",VIR_TEC,Pitcher
1000091206.0,"Exum, Jacob",VIR_TEC,Pitcher
828762.0,"Ey, Brooks",BRY_BUL,Pitcher
1000100091.0,"Ey, Brooks",IU,Pitcher
809254.0,"Eyanson, Anthony",LSU_TIG,Pitcher
1000216490.0,"Eyanson, Anthony",CSD_TRI,Pitcher
10012813.0,"Ezard, Drew",IlI_SPR,Batter
700423.0,"Eze, Michael",GEO_HOY,Batter
1000102151.0,"Eze, Michael",GEO_HOY,Batter
1000408868.0,"Ezell, Josh",UTA_STA,Batter
695548.0,"Fabian, Deric",AUB_TIG,Batter
1000051664.0,"Fabian, Deric",FLA_GAT,Batter
10915273.0,"Fabian, Frank",BAK_COL,Pitcher
10034973.0,"Fabian, Kenney",ARK_LIO,Pitcher
804531.0,"Fabian, Raoul",SAN_SPA,Batter
10030818.0,"Fabre, Larson",SOU_LIO,Pitcher
1000198373.0,"Facinelli, Ryan",BUC_BIS,Batter
1000016354.0,"Fadio, Blaze",LAF_LEP,Batter
1000056284.0,"Faello, Mark ",HOF_PRI,Pitcher
1000194727.0,"Fafinski, Jimmy",NOR_CAT,Batter
1000050341.0,"Fagerstrom, Reid",MER_BEA,Pitcher
1000027480.0,"Fagler, Tyler",MAN_JAS,Pitcher
10109546.0,"Fahan, James",QUI_BOB,Pitcher
1000138372.0,"Faherty, Jake",ARK_RAZ,Pitcher
10055602.0,"Fahnestock, Brody",OAK_GOL,Pitcher
813904.0,"Fahr, Brody",PRE_BLH,Batter
90000182937.0,"Fahr, Brody",PRE_BLH,Batter
,"Fahr, Brody",PRE_BLH,Batter
10062815.0,"Fahringer, Andrew",BRE_TOR,Pitcher
10274466.0,"Fahy, Caden",PEN_QUA,Batter
1000025508.0,"Faicchio, Dante",WAG_SEA,Batter
1000299315.0,"Fairchild, Elijah",CAL_MAT,Batter
1000221101.0,"Faircloth, Kade",NEW_WLV,Batter
1000050014.0,"Fairey, Chad",CLE_TIG,Batter
1000051125.0,"Fajardo Jr., German",KAN_WIL,Pitcher
10146084.0,"Fajardo, Gihanny",HIG_COM,Batter
1000400363.0,"Fak, Steffan",ARK_LIO,Pitcher
1000116270.0,"Falco, Brandon",NJI_HIG,Pitcher
1000079028.0,"Falco, David",WAK_DEA,Pitcher
686629.0,"Falco, David",WAK_DEA,Pitcher
1000249148.0,"Falco, Jordan",RUT_SCA,Pitcher
1000059527.0,"Falco, Mike",STJ_HAW,Pitcher
1000139625.0,"Falcon, Chad",STJ_RED,Batter
1000139625.0,"Falcon, Chad",STJ_RED,Pitcher
10109582.0,"Falcon, Chad",STJ_RED,Pitcher
10109582.0,"Falcon, Chad",STJ_RED,Batter
10119248.0,"Falin, Wessen",ASB_UNI,Batter
1000126197.0,"Falinski, Adam",EMU_EAG,Pitcher
802709.0,"Falinski, Adam",TRO_TRJ,Pitcher
,"Falk, Matt",CCU_BLD,Batter
10920881.0,"Falk, Matt",CCU_BLD,Batter
1000077872.0,"Fallmann, Ryan",RHO_COL,Pitcher
1000078576.0,"Fallon, Adam",LIP_BIS,Batter
10126742.0,"Falloon, David",MER_BEA,Batter
803079.0,"Falsken, Carson",NOR_WOL,Batter
1000029200.0,"Falsken, Carson",NOR_WOL,Batter
683532.0,"Familia, Christopher",YAN_YAN,Batter
1000119984.0,"Fanconi, Evan",FRE_PAC,Batter
1000119984.0,"Fanconi, Evan",FRE_PAC,Pitcher
1000240946.0,"Fang, Callan",HAR_CRI,Pitcher
287975.0,"Fang, Callan",HAR_CRI,Pitcher
823765.0,"Fang, Callan",HAR_CRI,Batter
1000240946.0,"Fang, Callan",HAR_CRI,Batter
823765.0,"Fang, Callan",HAR_CRI,Pitcher
10007144.0,"Fanning, Hollis",TEN_VOL,Pitcher
1000237620.0,"Fanning, Hollis",TEN_VOL,Pitcher
801410.0,"Fanning, Hollis",NOR_WOL,Pitcher
1000139713.0,"Fanning, Jack",HOF_PRI,Batter
1000231740.0,"Fanning, Patrick",TUF_UNI,Pitcher
822903.0,"Farber, Ryne",TEX_BOB,Batter
1000398952.0,"Farell, Reid",CAN_COU,Batter
1000276336.0,"Farely, Dylan",NIC_COL,Pitcher
1000137639.0,"Farfan, Max",UIC_FLA,Batter
10267677.0,"Farina, Ethan",MOY_MOY,Batter
1000122625.0,"Farinelli, Michael",NOR_CAT,Pitcher
10264444.0,"Faris, Grady",CAL_FUL,Pitcher
1000096847.0,"Farland, Elias",WAS_COU,Pitcher
1000299691.0,"Farley, Canaan",CAR_ALB,Batter
1000299691.0,"Farley, Canaan",CAR_ALB,Pitcher
1000055098.0,"Farley, John",MAN_JAS,Pitcher
10300995.0,"Farley, Jude",JOH_LOG3,Batter
1000137543.0,"Farley, Jude",JOH_LOG,Batter
814762.0,"Farley, Nolan",SAN_GAU,Batter
10086131.0,"Farley, Paul",GEO_BUL,Pitcher
1000414999.0,"Farley, Paul",GEO_BUL,Pitcher
1000272675.0,"Farley, Ziegen",BYU_COU,Pitcher
1000216369.0,"Farmer, Camden",PRA_PAN,Pitcher
1000226044.0,"Farmer, Jeremiah",ALC_BRA,Batter
1000056465.0,"Farmer, Josh",MER_BEA,Pitcher
1000056465.0,"Farmer, Josh ",MER_BEA,Pitcher
1000124476.0,"Farmer, Ryan",CSD_TRI,Pitcher
1000140590.0,"Farmer, Tommy",TEX_LON,Batter
1000278596.0,"Farnelli, MIchael",BOC_EAG,Pitcher
1000278596.0,"Farnelli, Michael",BOC_EAG,Pitcher
806072.0,"Farni, Seth",CAM_CAM,Batter
814730.0,"Farnum, Xavier",SAN_AZT,Batter
805661.0,"Farone, Greg",ALA_CRI,Pitcher
1000110584.0,"Farone, Greg",LOU_CAR,Pitcher
1000138503.0,"Farquhar, Tate",MIC_SPA,Pitcher
1000078575.0,"Farquhar, Trent",MIC_SPA,Batter
10077855.0,"Farr, Sawyer",TEX_AGG,Batter
820828.0,"Farr, Sawyer",TEX_AGG,Batter
1000099216.0,"Farrar, Jacob",VIR_MIL,Batter
1000101570.0,"Farrar, Luke",HEN_RED,Batter
1000079863.0,"Farrar, William",PRE_BLH,Pitcher
,"Farrar, William",PRE_BLH,Pitcher
,"Farrell, Diddy",CUY_CUY,Batter
1000188934.0,"Farrell, Ian",LAK_LAN,Batter
1000054240.0,"Farrell, Jacob",NOR_DEM,Batter
10098122.0,"Farrell, Patrick",CUY_CUY,Batter
10025556.0,"Farrell, Will",WIN_BUL,Batter
1000152751.0,"Farrell, Zachary",ARM_BLA,Batter
1000235212.0,"Farrington, Parker",SHE_UNI,Pitcher
815102.0,"Farris, Ethan",TEX_BOB,Batter
10891064.0,"Farris, Jake",NOR_TEX,Batter
1000138457.0,"Farris, Lucas",WES_HIL,Batter
1000138457.0,"Farris, Lukas",WES_HIL,Batter
10004327.0,"Farris, Lukas",GEO_BUL,Batter
1000306238.0,"Farris, Ryan",SOU_VIR1,Batter
1000107585.0,"Farrow, Daniel",HBU_HUS,Pitcher
1000035818.0,"Farrow, Ian",MIA_HUR,Batter
694786.0,"Farrow, Ian",FGCU,Batter
1000099646.0,"Farruggio, Robert",SAC_PIO,Batter
1000078942.0,"Farynick, Theo",BIN_BEA,Pitcher
,"Fassbender, Mitchell",HOU_KYL1,Pitcher
1000072740.0,"Fast, Taber",TEX_RAI,Batter
1000072740.0,"Fast, Taber",TEX_RAI,Pitcher
10105693.0,"Fattore, Matthew",BEL_ABB,Batter
1000409838.0,"Fattore, Matthew",BEL_ABB,Batter
,"Fattore, Matthew",BEL_ABB,Batter
10032456.0,"Fattore, Michael",BEL_ABB,Batter
1000142277.0,"Fattore, Vince",ELO_PHO,Batter
1000138880.0,"Faucett, Adams",LIM_STO,Batter
,"Fauci, Sonny",STJ_RED,Pitcher
1000078223.0,"Fauci, Sonny",RUT_SCA,Pitcher
10109813.0,"Faulcon, Kayden",PIT_PAN,Pitcher
1000051413.0,"Faulk, Zane",MID_GEO,Batter
807875.0,"Faulkner, Dylan",JUD,Pitcher
1000068514.0,"Faulkner, Gavin",EKU_COL,Pitcher
,"Faulkner, Jacob",PRI_TIG,Pitcher
824045.0,"Faulkner, Jacob",PRI_TIG,Pitcher
1000052071.0,"Faulkner, Jacob",PRI_TIG,Pitcher
1000125065.0,"Faulks, Ryan",CAL_FUL,Pitcher
1000140407.0,"Faurot, Drew",UCF_KNI,Batter
702656.0,"Faurot, Drew",FLO_SEM,Batter
1000079764.0,"Faust, Brady",SOU_GOL,Batter
1000363975.0,"Faust, Owen",FRE_BUL,Batter
1000134849.0,"Favela, Jude",SOU_TRO,Pitcher
1000083999.0,"Favieri, Sam",QUI_BOB,Batter
1000083999.0,"Favieri, Sam",QUI_BOB,Pitcher
1000126838.0,"Favors, Caden",WIC_SHO,Pitcher
801129.0,"Favors, Caden",WIC_SHO,Pitcher
1000196062.0,"Fawley, Austin",KEN_WIL,Batter
701366.0,"Fawley, Austin",OLE_REB,Batter
1000137221.0,"Fay, Brody",CLE_UNI,Pitcher
10111410.0,"Fay, Tyler",ALA_CRI,Pitcher
823789.0,"Fay, Tyler",ALA_CRI,Pitcher
1000147961.0,"Fayard, Jack",RCC_EAG,Pitcher
1000264773.0,"Fazio, Nick",WAS_COU,Pitcher
1000119632.0,"Fazzari, Nicholas",CHA_BUC,Batter
1000049568.0,"Feathers, Brandon",RAD_HIG,Pitcher
822158.0,"Featherston, Ryan",ORE_DUC,Pitcher
10002687.0,"Featherstone, Adam",PRE_BLH,Batter
1000123247.0,"Febles, Franki",BET_WIL,Batter
1000127400.0,"Febo, Anthony",ION_GAE,Batter
1000098781.0,"Feczko, Ryan",DAV_WIL,Pitcher
801715.0,"Feczko, Ryan",WM_TRI,Pitcher
820838.0,"Federico, Hayden",OLE_REB,Batter
1000300391.0,"Fedoruk, Kevin",CAL_HIG,Batter
1000074897.0,"Fee, Kevin",FOR_MAS,Pitcher
1000102066.0,"Feeney, Cade",NOR_BIS,Pitcher
811253.0,"Fehrman, Cole",WES_MOU,Pitcher
10063860.0,"Fehrman, Cole",WES_MOU,Pitcher
686641.0,"Feikes, Jared",SOU_TRO,Pitcher
1000047554.0,"Feikes, Jared",SAN_BRO,Pitcher
1000080327.0,"Feil, Will",ALB_GRE,Batter
695664.0,"Feinberg, Harrison",NOR_HUS,Batter
1000112993.0,"Feinberg, Harrison",NOR_HUS,Batter
1000118199.0,"Feist, Neil",CAL_MAT,Pitcher
1000131938.0,"Fekete, Sean",OAK_GOL,Pitcher
10065942.0,"Felber, Matt",CAR_COL,Batter
1000033273.0,"Felber, Nico",COP_STA,Pitcher
10279370.0,"Feld, Justin",GON_BUL,Pitcher
10279370.0,"Feld, Justin",GON_BUL,Batter
1000115104.0,"Feliciano, Vicente",SEA_RED,Batter
1000097773.0,"Felix, Edrick",FGCU,Batter
1000387094.0,"Felix, Ethan",CAL_AGO,Batter
10295849.0,"Felix, Ethan",CAL_AGO,Batter
1000082356.0,"Felix, Garrett",LOY_UNI,Batter
1000102967.0,"Feliz, Raul",WOF_TER,Batter
1000059834.0,"Felker, Jase",KEN_WIL,Batter
808473.0,"Felker, Trey",UNI_MON,Pitcher
1000070039.0,"Feller, Sawyer",HAR_CRI,Batter
694736.0,"Feller, Sawyer",HAR_CRI,Batter
1000070039.0,"Feller, Sawyer",HAR_CRI,Pitcher
1000194822.0,"Fellows, Cole",COL_LION,Batter
828747.0,"Fellows, Cole",COL_LION,Batter
10032221.0,"Felmlee, Charlie",WM_TRI,Batter
829644.0,"Felsch, Rowan",CAL_ANT,Batter
823034.0,"Feltman, Jett",HBU_HUS,Pitcher
1000098137.0,"Feltner, Jackson",MOR_EAG,Batter
10279464.0,"Feltz, Samuel",TEX_ISL,Pitcher
287874.0,"Feltz, Samuel",TEX_ISL,Pitcher
10269260.0,"Fender, Ethan",ORA_GOL,Batter
1000079480.0,"Fender, Ryan",MUR_RAC,Pitcher
811752.0,"Fenderson, Trey",PRE_BLH,Batter
,"Fenderson, Trey",PRE_BLH,Batter
10078779.0,"Fenderson, Trey",PRE_BLH,Batter
1000242403.0,"Fendrick, Myles",LON_BEA,Batter
10136319.0,"Fenger, Caden",CSI_EAG,Pitcher
1000059299.0,"Fenlong, Connor",IND_SYC,Pitcher
809917.0,"Fenn, Ryan",CAL_MUS,Batter
1000199112.0,"Fenn, Ryan",CAL_MUS,Batter
10078592.0,"Fennell, Connor",VAN_COM,Pitcher
10101727.0,"Fenske, Griffin",IOW_CEN,Batter
10101727.0,"Fenske, Griffin",IOW_CEN,Pitcher
1000056670.0,"Fenton, Alexander",GEO_HOY,Pitcher
1000121632.0,"Fenton, Cade",CEN_BEA,Pitcher
1000369340.0,"Fenton, Jack",AKR_ZIP,Pitcher
10146209.0,"Fenton, Kole",Wal_Sen,Batter
1000090896.0,"Fenton, Parker",NEW_WLV,Pitcher
251262.0,"Fenton, Tucker",STB_BON,Pitcher
10327491.0,"Fenton, Tucker",STB_BON,Pitcher
1000277483.0,"Ferazzi, Nick",MIC_SPA,Pitcher
1000400274.0,"Ferazzi, Nick",HBU_HUS,Pitcher
,"Ferazzi, Nick",HBU_HUS,Pitcher
1000220083.0,"Ferbet, Charlie",WIL_BEA,Batter
10306455.0,"Ferencak, Bronson",DAV_ELK,Pitcher
10306455.0,"Ferencak, Bronson",DAV_ELK,Batter
1000221183.0,"Ference, Jacob",VIR_CAV,Batter
823695.0,"Ference, Jacob",VIR_CAV,Batter
1000115231.0,"Feretic, Nicholas",FDU_KNI,Pitcher
1000077704.0,"Ferguson, Andrew",EC,Batter
1000077513.0,"Ferguson, Cody",COL_CUG,Batter
1000096566.0,"Ferguson, Garrett",MIS_BEA,Pitcher
823757.0,"Ferguson, Garrett",MIS_BEA,Pitcher
1000112709.0,"Ferguson, George",CAM_CAM,Pitcher
1000115041.0,"Ferguson, Greg",SOU_WES,Pitcher
1000148955.0,"Ferguson, Henry",ETS_BUC,Batter
1000138145.0,"Ferguson, Hunter",UNI_PIK,Batter
10149179.0,"Ferguson, Jack",EMO_HEN,Batter
1000281388.0,"Ferguson, Jake",EIU_PAN,Batter
822166.0,"Ferguson, Noah",ORE_BEA,Pitcher
804274.0,"Fernald, Josh",JUD,Pitcher
10082456.0,"Fernald, Josh",UCF_KNI,Pitcher
1000301890.0,"Fernandes, Alex",MT,Batter
801427.0,"Fernandes, Alex",SAN_SPA,Batter
1000082030.0,"Fernandez, Andrew",UTM_SKY,Batter
,"Fernandez, Andrew",UTM_SKY,Batter
1000127376.0,"Fernandez, Anthony",LOY_UNI,Pitcher
1000127376.0,"Fernandez, Anthony",LOY_UNI,Batter
1000085064.0,"Fernandez, Anthony",MON_MUS,Batter
1000416687.0,"Fernandez, Benen",MIL_COL2,Batter
806073.0,"Fernandez, Eric",MIA_HUR,Batter
10001973.0,"Fernandez, Ian",SAN_GAU,Batter
1000226386.0,"Fernandez, Jose",BET_WIL,Batter
1000371558.0,"Fernandez, Juan Miguel",STU_BOB,Pitcher
804749.0,"Fernandez, Kevin",LIN_MEM,Batter
1000099841.0,"Fernandez, Mario",FLO_PAN,Pitcher
10150859.0,"Fernandez, Matthew",PIT_PAN,Pitcher
1000246440.0,"Fernandez, Matthew",PIT_PAN,Pitcher
1000147065.0,"Fernandez, Matthew",PIT_UNI,Pitcher
813967.0,"Fernandez, Michael",MIA_HUR,Pitcher
1000359663.0,"Fernandez, Michael",MIA_HUR,Pitcher
1000247763.0,"Fernandez, Robert",RIC_OWL,Pitcher
803347.0,"Fernandez, Robert",RIC_OWL,Pitcher
1000084002.0,"Fernandez, Zach",RHO_RAM,Pitcher
1000254684.0,"Fernandez-Andrew, Jonathan",GEO_SOU,Pitcher
10098582.0,"Fernsler, Boden",LAF_LEP,Batter
1000056362.0,"Fero, Ben",SBU_SEA,Pitcher
1000121073.0,"Ferrara, Dean",FAI_STA,Batter
1000268659.0,"Ferraro, Caden",BLI_JC,Pitcher
1000268659.0,"Ferraro, Caden",BLI_JC,Batter
1000214360.0,"Ferraro, Gio",MAR_THU,Batter
1000161114.0,"Ferraro, Jameson",BYU_COU,Pitcher
10021021.0,"Ferreira, Brian",SHE_UNI,Pitcher
10079993.0,"Ferrell, Bradley",KEN_WIL,Pitcher
10023193.0,"Ferremi, Ryan",ALB_GRE,Batter
10061577.0,"Ferrentino, Frankie",MER_COL1,Batter
828752.0,"Ferrentino, Frankie",MER_COL1,Batter
10113474.0,"Ferrer, Anthony",IOW_LAK,Batter
1000059313.0,"Ferrer, Ben",ORE_BEA,Pitcher
1000058158.0,"Ferrer, Jaime",FLO_SEM,Batter
695634.0,"Ferrer, Jaime",FLO_SEM,Batter
1000057042.0,"Ferrer, Kevin",NOR_CAT,Batter
1000122142.0,"Ferrer-Westrop, Richard",PRI_TIG,Pitcher
1000084533.0,"Ferreras, Pascanel",WCC,Batter
1000218581.0,"Ferretti, Jake",Gol_W,Pitcher
809592.0,"Ferri, Nick",SET_PIR,Batter
1000213963.0,"Ferri, Nick",SET_PIR,Batter
10065321.0,"Ferrigno, Jackson",ALA_LIO,Batter
10300374.0,"Ferrio, Sergio",HIG_COM,Batter
829676.0,"Ferris, Kash",OKL_COW,Pitcher
813763.0,"Ferroggiaro, Thomas",SAN_BRO,Batter
1000072696.0,"Ferroggiaro, Thomas",SAN_BRO,Batter
1000075130.0,"Ferry, Jacob",MOR_EAG,Batter
1000113718.0,"Feser, Cohen",TCU_HFG,Pitcher
800744.0,"Feser, Cohen",TCU_HFG,Batter
800744.0,"Feser, Cohen",TCU_HFG,Pitcher
1000198346.0,"Fesperman, Dylan",WES_TEX,Batter
1000275437.0,"Fetchel, Zach",TEX_RAI,Pitcher
,"Fett, Anthony",AKR_ZIP,Pitcher
1000119906.0,"Fett, Anthony",AKR_ZIP,Pitcher
1000217842.0,"Fetterman, Jace",LEB_VAL,Batter
1000328644.0,"Fetterman, Tyler",ETS_BUC,Pitcher
10109401.0,"Fetterman, Tyler",ETS_BUC,Pitcher
,"Fetterman, Tyler",ETS_BUC,Pitcher
1000271831.0,"Feuer, Ben",SOU_WES,Batter
10138634.0,"Few, Carter",PIE_LIO,Batter
1000079464.0,"Fewell, Ethan",CIT_BUL,Pitcher
1000060888.0,"Fiallo, Anthony",NAV_MID,Batter
10126743.0,"Ficarra, Connor",ANG_COL,Batter
1000057896.0,"Ficarrotta, Nick",FLA_GAT,Pitcher
700431.0,"Ficca, Christian",GEO_HOY,Batter
,"Ficca, Christian",GEO_COL,Batter
1000075499.0,"Ficca, Christian",GEO_HOY,Batter
1000319552.0,"Fickenscher, Jacob",ST._OLA,Pitcher
10294582.0,"Ficklin, Nolan",BYU_COU,Pitcher
10916870.0,"Ficoturo, Joe",DES_UNI,Pitcher
1000082354.0,"Fidanza, Anthony",SOU_JAG,Pitcher
1000139632.0,"Fidanza, Christopher",MAN_JAS,Pitcher
822662.0,"Fiddler, Elias",UTA_UTE,Batter
1000051623.0,"Fiechter, AJ",WES_HIL,Batter
10004221.0,"Fiecther, AJ",WES_HIL,Batter
1000097647.0,"Fiedler, Benjamin",FGCU,Pitcher
1000092845.0,"Fiedor, Joe",SET_HIL,Batter
10026243.0,"Fieger, Drew",EVA_ACE,Pitcher
1000065952.0,"Field, Jake",ION_GAE,Batter
1000404671.0,"Field, Tyler",CHA_UNI,Batter
1000404671.0,"Field, Tyler",CHA_UNI,Pitcher
1000315888.0,"Fields, Jacob",PRE_BLH,Pitcher
1000404666.0,"Fields, Jake",CHA_UNI,Pitcher
10295732.0,"Fields, Jake",LON_DIR,Pitcher
1000058600.0,"Fields, Javon",HIG_PAN,Batter
1000090915.0,"Fields, Kyle",PAT_HEN,Pitcher
1000090915.0,"Fields, Kyle",PAT_HEN,Batter
1000123661.0,"Fields, Nick",NIC_COL,Pitcher
1000318187.0,"Fiene, Peyton",TAR_TEX,Pitcher
1000276951.0,"Fierenzi, Benjamin",LON_ISL22,Batter
1000301824.0,"Fierro, Andrew",MAR_RED,Pitcher
1000308327.0,"Fife, William",EC,Pitcher
1000056633.0,"Figueredo, Alejandro",FGCU,Batter
1000210447.0,"Figueredo, Kevin",AVE_MAR,Pitcher
1000280836.0,"Figueroa, Abdriel",SOU_IND16,Pitcher
1000099846.0,"Figueroa, Adrian",FLO_PAN,Batter
10042809.0,"Figueroa, Daniel",BET_WIL,Batter
10025306.0,"Figueroa, Elmer",BLA_COM,Batter
1000097627.0,"Figueroa, Elvin",BLA_COM,Batter
1000311976.0,"Figueroa, Josue",FLO_RAT,Batter
1000132505.0,"Figueroa, Ryan",CSU_BAK,Pitcher
1000303602.0,"Figueroa, Tyler",APP_MOU,Batter
1000222150.0,"Figueroa, Victor",MIS_DEL,Batter
10118720.0,"Figuray, Kyle",CUY_CUY,Pitcher
1000408506.0,"Fijal, Alex",PRA_ACA,Pitcher
1000220811.0,"Filippi, Luke",ALB_GRE,Batter
10106483.0,"Filler, Bobby",NIA_EAG,Batter
1000220753.0,"Filley, Cory",FLO_SOU3,Batter
1000132091.0,"Finan, Michael",ASU_RED,Pitcher
1000123179.0,"Finan, Trevor",ARM_BLA,Pitcher
1000092012.0,"Finarelli, Nick",VIR_TEC,Pitcher
811104.0,"Finarelli, Nick",LON_ISL22,Pitcher
1000072138.0,"Finateri, Aeden",GIT_YEL,Pitcher
